region,product,total_qty,total_revenue,qty_percentage,revenue_percentage
Gujarat,00000000008100017326,0,8404.000000000,0E-9,0E-9
Gujarat,00000000008100020318,0,8400.000000000,0E-9,0E-9
Gujarat,00000000008100011449,0,8400.000000000,0E-9,0E-9
Gujarat,00000000008100020387,0,8400.000000000,0E-9,0E-9
Gujarat,00000000008100019473,0,8400.000000000,0E-9,0E-9
Gujarat,00000000008100019862,0,8400.000000000,0E-9,0E-9
Gujarat,00000000008100012351,0,8400.000000000,0E-9,0E-9
Gujarat,00000000008100006610,0,8400.000000000,0E-9,0E-9
Gujarat,WASTE WOODEN(cooling tower),0,8400.000000000,0E-9,0E-9
Gujarat,00000000008100009237,0,8395.000000000,0E-9,0E-9
Gujarat,00000000008100001394,0,8395.000000000,0E-9,0E-9
Gujarat,00000000008100000291,0,8395.000000000,0E-9,0E-9
Gujarat,00000000008100005437,0,8391.000000000,0E-9,0E-9
Gujarat,00000000008100007327,0,8391.000000000,0E-9,0E-9
Gujarat,00000000008100012702,0,8391.000000000,0E-9,0E-9
Gujarat,00000000008100004172,0,8391.000000000,0E-9,0E-9
Gujarat,00000000008100016806,0,8391.000000000,0E-9,0E-9
Gujarat,00000000008100016882,0,8391.000000000,0E-9,0E-9
Gujarat,00000000008100011636,0,8391.000000000,0E-9,0E-9
Gujarat,00000000008100019633,0,8390.000000000,0E-9,0E-9
Gujarat,00000000008100017289,0,8386.000000000,0E-9,0E-9
Gujarat,00000000008100019765,0,8386.000000000,0E-9,0E-9
Gujarat,00000000008100016664,0,8386.000000000,0E-9,0E-9
Gujarat,00000000008100006520,0,8386.000000000,0E-9,0E-9
Gujarat,00000000008100020559,0,8386.000000000,0E-9,0E-9
Gujarat,00000000008100006712,0,8386.000000000,0E-9,0E-9
Gujarat,00000000008100012392,0,8386.000000000,0E-9,0E-9
Gujarat,00000000008100019153,0,8384.000000000,0E-9,0E-9
Gujarat,00000000008100010701,0,8384.000000000,0E-9,0E-9
Gujarat,00000000008100019891,0,8382.000000000,0E-9,0E-9
Gujarat,00000000008100004095,0,8382.000000000,0E-9,0E-9
Gujarat,00000000008100000299,0,8382.000000000,0E-9,0E-9
Gujarat,00000000008100016430,0,8382.000000000,0E-9,0E-9
Gujarat,00000000008100016726,0,8382.000000000,0E-9,0E-9
Gujarat,00000000008100013383,0,8380.000000000,0E-9,0E-9
Gujarat,00000000008100002038,0,8379.000000000,0E-9,0E-9
Gujarat,00000000008100007531,0,8378.000000000,0E-9,0E-9
Gujarat,00000000008100008127,0,8378.000000000,0E-9,0E-9
Gujarat,00000000008100017486,0,8378.000000000,0E-9,0E-9
Gujarat,00000000008100008743,0,8378.000000000,0E-9,0E-9
Gujarat,00000000008100006837,0,8378.000000000,0E-9,0E-9
Gujarat,00000000008100000302,0,8378.000000000,0E-9,0E-9
Gujarat,00000000008100013321,0,8378.000000000,0E-9,0E-9
Gujarat,00000000008100001412,0,8378.000000000,0E-9,0E-9
Gujarat,00000000008100008779,0,8378.000000000,0E-9,0E-9
Gujarat,00000000008100017273,0,8378.000000000,0E-9,0E-9
Gujarat,00000000008100000290,0,8378.000000000,0E-9,0E-9
Gujarat,00000000008100001455,0,8378.000000000,0E-9,0E-9
Gujarat,00000000008100021406,0,8373.000000000,0E-9,0E-9
Gujarat,00000000008100006589,0,8373.000000000,0E-9,0E-9
Gujarat,00000000008100016809,0,8373.000000000,0E-9,0E-9
Gujarat,00000000008100009759,0,8369.000000000,0E-9,0E-9
Gujarat,00000000008100017560,0,8369.000000000,0E-9,0E-9
Gujarat,00000000008100001458,0,8369.000000000,0E-9,0E-9
Gujarat,00000000008100010494,0,8369.000000000,0E-9,0E-9
Gujarat,00000000008100012728,0,8368.000000000,0E-9,0E-9
Gujarat,00000000008100000353,0,8364.000000000,0E-9,0E-9
Gujarat,00000000008100019825,0,8364.000000000,0E-9,0E-9
Gujarat,00000000008100004506,0,8364.000000000,0E-9,0E-9
Gujarat,00000000008100020317,0,8364.000000000,0E-9,0E-9
Gujarat,00000000008100011359,0,8364.000000000,0E-9,0E-9
Gujarat,00000000008100005677,0,8360.000000000,0E-9,0E-9
Gujarat,00000000008100010552,0,8360.000000000,0E-9,0E-9
Gujarat,00000000008100017234,0,8360.000000000,0E-9,0E-9
Gujarat,00000000008100016881,0,8360.000000000,0E-9,0E-9
Gujarat,00000000008100004101,0,8356.000000000,0E-9,0E-9
Gujarat,00000000008100013162,0,8356.000000000,0E-9,0E-9
Gujarat,00000000008100005141,0,8356.000000000,0E-9,0E-9
Gujarat,00000000008100006179,0,8356.000000000,0E-9,0E-9
Gujarat,00000000008100019471,0,8356.000000000,0E-9,0E-9
Gujarat,00000000008100000455,0,8352.000000000,0E-9,0E-9
Gujarat,00000000008100007933,0,8352.000000000,0E-9,0E-9
Gujarat,00000000008100004244,0,8351.000000000,0E-9,0E-9
Gujarat,00000000008100007045,0,8351.000000000,0E-9,0E-9
Gujarat,00000000008100002741,0,8351.000000000,0E-9,0E-9
Gujarat,00000000008100017807,0,8351.000000000,0E-9,0E-9
Gujarat,00000000008100019767,0,8351.000000000,0E-9,0E-9
Gujarat,00000000008100011637,0,8351.000000000,0E-9,0E-9
Gujarat,00000000008100017655,0,8351.000000000,0E-9,0E-9
Gujarat,00000000008100010187,0,8351.000000000,0E-9,0E-9
Gujarat,00000000008100007659,0,8351.000000000,0E-9,0E-9
Gujarat,00000000008100017098,0,8351.000000000,0E-9,0E-9
Gujarat,00000000008100001908,0,8351.000000000,0E-9,0E-9
Gujarat,00000000008100017288,0,8342.000000000,0E-9,0E-9
Gujarat,00000000008100004046,0,8342.000000000,0E-9,0E-9
Gujarat,00000000008100019634,0,8340.000000000,0E-9,0E-9
Gujarat,00000000008100008778,0,8338.000000000,0E-9,0E-9
Gujarat,00000000008100019821,0,8338.000000000,0E-9,0E-9
Gujarat,00000000008100020555,0,8338.000000000,0E-9,0E-9
Gujarat,00000000008100000243,0,8338.000000000,0E-9,0E-9
Gujarat,00000000008100005549,0,8338.000000000,0E-9,0E-9
Gujarat,00000000008100000260,0,8338.000000000,0E-9,0E-9
Gujarat,00000000008100007143,0,8334.000000000,0E-9,0E-9
Gujarat,00000000008100008698,0,8334.000000000,0E-9,0E-9
Gujarat,00000000008100001345,0,8334.000000000,0E-9,0E-9
Gujarat,00000000008100013585,0,8334.000000000,0E-9,0E-9
Gujarat,00000000008100017128,0,8331.000000000,0E-9,0E-9
Gujarat,00000000008100022029,0,8329.000000000,0E-9,0E-9
Gujarat,00000000008100008998,0,8329.000000000,0E-9,0E-9
Gujarat,00000000008100007714,0,8329.000000000,0E-9,0E-9
Gujarat,00000000008100006094,0,8329.000000000,0E-9,0E-9
Gujarat,00000000008100005576,0,8329.000000000,0E-9,0E-9
Gujarat,00000000008100000268,0,8329.000000000,0E-9,0E-9
Gujarat,00000000008100007798,0,8329.000000000,0E-9,0E-9
Gujarat,00000000008100013780,0,8329.000000000,0E-9,0E-9
Gujarat,00000000008100002478,0,8326.000000000,0E-9,0E-9
Gujarat,00000000008100017118,0,8325.000000000,0E-9,0E-9
Gujarat,00000000008100003690,0,8325.000000000,0E-9,0E-9
Gujarat,00000000008100009217,0,8325.000000000,0E-9,0E-9
Gujarat,00000000008100019278,0,8325.000000000,0E-9,0E-9
Gujarat,00000000008100005575,0,8325.000000000,0E-9,0E-9
Gujarat,00000000008100007268,0,8325.000000000,0E-9,0E-9
Gujarat,00000000008100000188,0,8324.000000000,0E-9,0E-9
Gujarat,00000000008100011174,0,8320.000000000,0E-9,0E-9
Gujarat,00000000008100001652,0,8320.000000000,0E-9,0E-9
Gujarat,00000000008100003184,0,8320.000000000,0E-9,0E-9
Gujarat,00000000008100006838,0,8320.000000000,0E-9,0E-9
Gujarat,00000000008100017327,0,8320.000000000,0E-9,0E-9
Gujarat,00000000008100012686,0,8316.000000000,0E-9,0E-9
Gujarat,00000000008100000541,0,8316.000000000,0E-9,0E-9
Gujarat,00000000008100017865,0,8316.000000000,0E-9,0E-9
Gujarat,00000000008100001428,0,8316.000000000,0E-9,0E-9
Gujarat,00000000008100019413,0,8316.000000000,0E-9,0E-9
Gujarat,00000000008100019823,0,8316.000000000,0E-9,0E-9
Gujarat,00000000008100019893,0,8316.000000000,0E-9,0E-9
Gujarat,00000000008100017656,0,8312.000000000,0E-9,0E-9
Gujarat,00000000008100020556,0,8312.000000000,0E-9,0E-9
Gujarat,00000000008100011656,0,8312.000000000,0E-9,0E-9
Gujarat,00000000008100017232,0,8312.000000000,0E-9,0E-9
Gujarat,00000000008100011446,0,8307.000000000,0E-9,0E-9
Gujarat,00000000008100018545,0,8307.000000000,0E-9,0E-9
Gujarat,00000000008100017806,0,8307.000000000,0E-9,0E-9
Gujarat,00000000008100017672,0,8307.000000000,0E-9,0E-9
Gujarat,00000000008100007794,0,8303.000000000,0E-9,0E-9
Gujarat,00000000008100021257,0,8303.000000000,0E-9,0E-9
Gujarat,00000000008100013475,0,8303.000000000,0E-9,0E-9
Gujarat,00000000008100020737,0,8298.000000000,0E-9,0E-9
Gujarat,00000000008100001388,0,8298.000000000,0E-9,0E-9
Gujarat,00000000008100019276,0,8298.000000000,0E-9,0E-9
Gujarat,00000000008100005550,0,8294.000000000,0E-9,0E-9
Gujarat,00000000008100017233,0,8294.000000000,0E-9,0E-9
Gujarat,00000000008100001459,0,8294.000000000,0E-9,0E-9
Gujarat,00000000008100000265,0,8294.000000000,0E-9,0E-9
Gujarat,00000000008100007884,0,8290.000000000,0E-9,0E-9
Gujarat,00000000008100020047,0,8285.000000000,0E-9,0E-9
Gujarat,00000000008100020381,0,8285.000000000,0E-9,0E-9
Gujarat,00000000008100001344,0,8285.000000000,0E-9,0E-9
Gujarat,00000000008100010089,0,8285.000000000,0E-9,0E-9
Gujarat,00000000008100010437,0,8285.000000000,0E-9,0E-9
Gujarat,00000000008100007194,0,8281.000000000,0E-9,0E-9
Gujarat,00000000008100009493,0,8281.000000000,0E-9,0E-9
Gujarat,00000000008100019866,0,8281.000000000,0E-9,0E-9
Gujarat,00000000008100010399,0,8280.000000000,0E-9,0E-9
Gujarat,00000000008100020404,0,8276.000000000,0E-9,0E-9
Gujarat,00000000008100011635,0,8276.000000000,0E-9,0E-9
Gujarat,00000000008100010639,0,8276.000000000,0E-9,0E-9
Gujarat,00000000008100007196,0,8272.000000000,0E-9,0E-9
Gujarat,00000000008100020385,0,8272.000000000,0E-9,0E-9
Gujarat,00000000008100001347,0,8272.000000000,0E-9,0E-9
Gujarat,00000000008100001905,0,8272.000000000,0E-9,0E-9
Gujarat,00000000008100018034,0,8272.000000000,0E-9,0E-9
Gujarat,00000000008100020232,0,8268.000000000,0E-9,0E-9
Gujarat,00000000008100000925,0,8268.000000000,0E-9,0E-9
Gujarat,00000000008100000261,0,8268.000000000,0E-9,0E-9
Gujarat,00000000008100000381,0,8268.000000000,0E-9,0E-9
Gujarat,00000000008100014353,0,8267.000000000,0E-9,0E-9
Gujarat,00000000008100012404,0,8264.000000000,0E-9,0E-9
Gujarat,00000000008100012727,0,8264.000000000,0E-9,0E-9
Gujarat,00000000008100020383,0,8263.000000000,0E-9,0E-9
Gujarat,00000000008100002239,0,8262.000000000,0E-9,0E-9
Gujarat,00000000008100021038,0,8260.000000000,0E-9,0E-9
Gujarat,00000000008100009213,0,8259.000000000,0E-9,0E-9
Gujarat,00000000008100020445,0,8259.000000000,0E-9,0E-9
Gujarat,00000000008100000351,0,8256.000000000,0E-9,0E-9
Gujarat,00000000008100017097,0,8254.000000000,0E-9,0E-9
Gujarat,00000000008100021255,0,8254.000000000,0E-9,0E-9
Gujarat,00000000008100007231,0,8254.000000000,0E-9,0E-9
Gujarat,00000000008100011658,0,8250.000000000,0E-9,0E-9
Gujarat,00000000008100017897,0,8250.000000000,0E-9,0E-9
Gujarat,00000000008100001398,0,8250.000000000,0E-9,0E-9
Gujarat,Waste Plastic Carba - 35 LTR,0,8250.000000000,0E-9,0E-9
Gujarat,00000000008100017635,0,8248.000000000,0E-9,0E-9
Gujarat,00000000008100011763,0,8246.000000000,0E-9,0E-9
Gujarat,00000000008100003689,0,8246.000000000,0E-9,0E-9
Gujarat,00000000008100001390,0,8241.000000000,0E-9,0E-9
Gujarat,00000000008100012812,0,8241.000000000,0E-9,0E-9
Gujarat,00000000008100007502,0,8240.000000000,0E-9,0E-9
Gujarat,00000000008100000119,0,8240.000000000,0E-9,0E-9
Gujarat,00000000008100000543,0,8240.000000000,0E-9,0E-9
Gujarat,00000000008100000338,0,8235.000000000,0E-9,0E-9
Gujarat,00000000008100003691,0,8232.000000000,0E-9,0E-9
Gujarat,00000000008100001346,0,8232.000000000,0E-9,0E-9
Gujarat,00000000008100007528,0,8232.000000000,0E-9,0E-9
Gujarat,00000000008100020386,0,8232.000000000,0E-9,0E-9
Gujarat,00000000008100008592,0,8232.000000000,0E-9,0E-9
Gujarat,00000000008100003504,0,8232.000000000,0E-9,0E-9
Gujarat,00000000008100020186,0,8228.000000000,0E-9,0E-9
Gujarat,00000000008100001907,0,8228.000000000,0E-9,0E-9
Gujarat,00000000008100001471,0,8228.000000000,0E-9,0E-9
Gujarat,00000000008100012777,0,8228.000000000,0E-9,0E-9
Gujarat,00000000008100019414,0,8228.000000000,0E-9,0E-9
Gujarat,00000000008100020739,0,8228.000000000,0E-9,0E-9
Gujarat,00000000008100001480,0,8228.000000000,0E-9,0E-9
Gujarat,00000000008100003614,0,8226.000000000,0E-9,0E-9
Gujarat,00000000008100021259,0,8226.000000000,0E-9,0E-9
Gujarat,00000000008100021210,0,8224.000000000,0E-9,0E-9
Gujarat,00000000008100014024,0,8224.000000000,0E-9,0E-9
Gujarat,00000000008100021368,0,8224.000000000,0E-9,0E-9
Gujarat,00000000008100021212,0,8224.000000000,0E-9,0E-9
Gujarat,00000000008100020074,0,8224.000000000,0E-9,0E-9
Gujarat,00000000008100013510,0,8222.000000000,0E-9,0E-9
Gujarat,00000000008100018051,0,8220.000000000,0E-9,0E-9
Gujarat,00000000008100012773,0,8220.000000000,0E-9,0E-9
Gujarat,00000000008100001919,0,8219.000000000,0E-9,0E-9
Gujarat,00000000008100001475,0,8219.000000000,0E-9,0E-9
Gujarat,00000000008100001476,0,8219.000000000,0E-9,0E-9
Gujarat,00000000008100001298,0,8216.000000000,0E-9,0E-9
Gujarat,00000000008100001267,0,8216.000000000,0E-9,0E-9
Gujarat,00000000008100007452,0,8215.000000000,0E-9,0E-9
Gujarat,00000000008100019541,0,8215.000000000,0E-9,0E-9
Gujarat,00000000008100017485,0,8215.000000000,0E-9,0E-9
Gujarat,00000000008100000306,0,8215.000000000,0E-9,0E-9
Gujarat,00000000008100019412,0,8210.000000000,0E-9,0E-9
Gujarat,00000000008100000240,0,8210.000000000,0E-9,0E-9
Gujarat,00000000008100001429,0,8210.000000000,0E-9,0E-9
Gujarat,00000000008100003612,0,8208.000000000,0E-9,0E-9
Gujarat,00000000008100012681,0,8204.000000000,0E-9,0E-9
Gujarat,00000000008100003503,0,8204.000000000,0E-9,0E-9
Gujarat,00000000008100020233,0,8202.000000000,0E-9,0E-9
Gujarat,00000000008100000305,0,8202.000000000,0E-9,0E-9
Gujarat,00000000008100013042,0,8200.000000000,0E-9,0E-9
Gujarat,00000000008100001254,0,8196.000000000,0E-9,0E-9
Gujarat,00000000008100008354,0,8194.000000000,0E-9,0E-9
Gujarat,00000000008100019279,0,8193.000000000,0E-9,0E-9
Gujarat,00000000008100020073,0,8193.000000000,0E-9,0E-9
Gujarat,00000000008100014650,0,8189.000000000,0E-9,0E-9
Gujarat,00000000008100017895,0,8188.000000000,0E-9,0E-9
Gujarat,00000000008100020050,0,8188.000000000,0E-9,0E-9
Gujarat,00000000008100000330,0,8185.000000000,0E-9,0E-9
Gujarat,00000000008100013104,0,8184.000000000,0E-9,0E-9
Gujarat,00000000008100001389,0,8184.000000000,0E-9,0E-9
Gujarat,00000000008100000787,0,8184.000000000,0E-9,0E-9
Gujarat,00000000008100006918,0,8182.000000000,0E-9,0E-9
Gujarat,00000000008100019277,0,8180.000000000,0E-9,0E-9
Gujarat,00000000008100022326,0,8180.000000000,0E-9,0E-9
Gujarat,00000000008100019327,0,8180.000000000,0E-9,0E-9
Gujarat,00000000008100002696,0,8180.000000000,0E-9,0E-9
Gujarat,00000000008100016926,0,8180.000000000,0E-9,0E-9
Gujarat,00000000008100020567,0,8175.000000000,0E-9,0E-9
Gujarat,00000000008100019864,0,8175.000000000,0E-9,0E-9
Gujarat,00000000008100020450,0,8171.000000000,0E-9,0E-9
Gujarat,00000000008100008465,0,8168.000000000,0E-9,0E-9
Gujarat,00000000008100000949,0,8167.000000000,0E-9,0E-9
Gujarat,00000000008100008702,0,8166.000000000,0E-9,0E-9
Gujarat,00000000008100000233,0,8164.000000000,0E-9,0E-9
Gujarat,00000000008100007795,0,8162.000000000,0E-9,0E-9
Gujarat,00000000008100020382,0,8162.000000000,0E-9,0E-9
Gujarat,00000000008100013539,0,8160.000000000,0E-9,0E-9
Gujarat,00000000008100019546,0,8158.000000000,0E-9,0E-9
Gujarat,00000000008100013155,0,8158.000000000,0E-9,0E-9
Gujarat,00000000008100020557,0,8153.000000000,0E-9,0E-9
Gujarat,00000000008100012106,0,8152.000000000,0E-9,0E-9
Gujarat,00000000008100000657,0,8152.000000000,0E-9,0E-9
Gujarat,00000000008100000540,0,8148.000000000,0E-9,0E-9
Gujarat,00000000008100013255,0,8144.000000000,0E-9,0E-9
Gujarat,00000000008100008662,0,8144.000000000,0E-9,0E-9
Gujarat,00000000008100001741,0,8142.000000000,0E-9,0E-9
Gujarat,00000000008100012669,0,8140.000000000,0E-9,0E-9
Gujarat,00000000008100012672,0,8138.000000000,0E-9,0E-9
Gujarat,00000000008100001917,0,8136.000000000,0E-9,0E-9
Gujarat,00000000008100003895,0,8136.000000000,0E-9,0E-9
Gujarat,00000000008100003952,0,8132.000000000,0E-9,0E-9
Gujarat,00000000008100008638,0,8132.000000000,0E-9,0E-9
Gujarat,00000000008100008548,0,8132.000000000,0E-9,0E-9
Gujarat,00000000008100000671,0,8132.000000000,0E-9,0E-9
Gujarat,00000000008100016691,0,8131.000000000,0E-9,0E-9
Gujarat,00000000008100000513,0,8128.000000000,0E-9,0E-9
Gujarat,00000000008100020855,0,8126.000000000,0E-9,0E-9
Gujarat,00000000008100018361,0,8125.000000000,0E-9,0E-9
Gujarat,00000000008100021020,0,8124.000000000,0E-9,0E-9
Gujarat,00000000008100000349,0,8124.000000000,0E-9,0E-9
Gujarat,00000000008100018105,0,8122.000000000,0E-9,0E-9
Gujarat,00000000008100001593,0,8122.000000000,0E-9,0E-9
Gujarat,00000000008100000227,0,8120.000000000,0E-9,0E-9
Gujarat,00000000008100001705,0,8118.000000000,0E-9,0E-9
Gujarat,00000000008100010351,0,8118.000000000,0E-9,0E-9
Gujarat,00000000008100018247,0,8117.000000000,0E-9,0E-9
Gujarat,00000000008100008372,0,8116.000000000,0E-9,0E-9
Gujarat,00000000008100013041,0,8116.000000000,0E-9,0E-9
Gujarat,00000000008100010527,0,8114.000000000,0E-9,0E-9
Gujarat,00000000008100020126,0,8114.000000000,0E-9,0E-9
Gujarat,00000000008100013983,0,8112.000000000,0E-9,0E-9
Gujarat,00000000008100013353,0,8112.000000000,0E-9,0E-9
Gujarat,00000000008100008345,0,8112.000000000,0E-9,0E-9
Gujarat,00000000008100011709,0,8109.000000000,0E-9,0E-9
Gujarat,00000000008100012234,0,8108.000000000,0E-9,0E-9
Gujarat,00000000008100014101,0,8108.000000000,0E-9,0E-9
Gujarat,00000000008100019828,0,8106.000000000,0E-9,0E-9
Gujarat,00000000008100021080,0,8105.000000000,0E-9,0E-9
Gujarat,00000000008100004961,0,8105.000000000,0E-9,0E-9
Gujarat,00000000008100000154,0,8104.000000000,0E-9,0E-9
Gujarat,00000000008100013046,0,8104.000000000,0E-9,0E-9
Gujarat,00000000008100001310,0,8104.000000000,0E-9,0E-9
Gujarat,00000000008100005389,0,8096.000000000,0E-9,0E-9
Gujarat,00000000008100021082,0,8096.000000000,0E-9,0E-9
Gujarat,00000000008100021021,0,8096.000000000,0E-9,0E-9
Gujarat,00000000008100013783,0,8092.000000000,0E-9,0E-9
Gujarat,00000000008100013105,0,8092.000000000,0E-9,0E-9
Gujarat,00000000008100018522,0,8092.000000000,0E-9,0E-9
Gujarat,00000000008100020789,0,8089.000000000,0E-9,0E-9
Gujarat,00000000008100003501,0,8088.000000000,0E-9,0E-9
Gujarat,00000000008100001477,0,8083.000000000,0E-9,0E-9
Gujarat,00000000008100002808,0,8083.000000000,0E-9,0E-9
Gujarat,00000000008100001037,0,8080.000000000,0E-9,0E-9
Gujarat,00000000008100013349,0,8080.000000000,0E-9,0E-9
Gujarat,00000000008100021290,0,8078.000000000,0E-9,0E-9
Gujarat,00000000008100012778,0,8078.000000000,0E-9,0E-9
Gujarat,00000000008100020858,0,8076.000000000,0E-9,0E-9
Gujarat,00000000008100000722,0,8076.000000000,0E-9,0E-9
Gujarat,00000000008100016846,0,8076.000000000,0E-9,0E-9
Gujarat,00000000008100011936,0,8076.000000000,0E-9,0E-9
Gujarat,00000000008100012712,0,8075.000000000,0E-9,0E-9
Gujarat,00000000008100010744,0,8074.000000000,0E-9,0E-9
Gujarat,00000000008100022288,0,8074.000000000,0E-9,0E-9
Gujarat,00000000008100001692,0,8072.000000000,0E-9,0E-9
Gujarat,00000000008100013080,0,8068.000000000,0E-9,0E-9
Gujarat,00000000008100000741,0,8065.000000000,0E-9,0E-9
Gujarat,00000000008100017110,0,8061.000000000,0E-9,0E-9
Gujarat,00000000008100013088,0,8060.000000000,0E-9,0E-9
Gujarat,00000000008100020566,0,8056.000000000,0E-9,0E-9
Gujarat,00000000008100000433,0,8056.000000000,0E-9,0E-9
Gujarat,00000000008100006900,0,8052.000000000,0E-9,0E-9
Gujarat,00000000008100020447,0,8052.000000000,0E-9,0E-9
Gujarat,00000000008100021404,0,8052.000000000,0E-9,0E-9
Gujarat,00000000008100020901,0,8050.000000000,0E-9,0E-9
Gujarat,00000000008100014643,0,8048.000000000,0E-9,0E-9
Gujarat,00000000008100020188,0,8048.000000000,0E-9,0E-9
Gujarat,00000000008100021288,0,8048.000000000,0E-9,0E-9
Gujarat,00000000008100000314,0,8045.000000000,0E-9,0E-9
Gujarat,00000000008100000654,0,8045.000000000,0E-9,0E-9
Gujarat,00000000008100000782,0,8044.000000000,0E-9,0E-9
Gujarat,00000000008100019411,0,8043.000000000,0E-9,0E-9
Gujarat,00000000008100001285,0,8043.000000000,0E-9,0E-9
Gujarat,00000000008100017734,0,8041.000000000,0E-9,0E-9
Gujarat,00000000008100016737,0,8041.000000000,0E-9,0E-9
Gujarat,00000000008100017325,0,8041.000000000,0E-9,0E-9
Gujarat,00000000008100019038,0,8041.000000000,0E-9,0E-9
Gujarat,00000000008100021746,0,8041.000000000,0E-9,0E-9
Gujarat,00000000008100020551,0,8041.000000000,0E-9,0E-9
Gujarat,00000000008100021756,0,8041.000000000,0E-9,0E-9
Gujarat,00000000008100018711,0,8041.000000000,0E-9,0E-9
Gujarat,00000000008100018337,0,8041.000000000,0E-9,0E-9
Gujarat,00000000008100018700,0,8041.000000000,0E-9,0E-9
Gujarat,00000000008100021759,0,8041.000000000,0E-9,0E-9
Gujarat,00000000008100021650,0,8041.000000000,0E-9,0E-9
Gujarat,00000000008100020544,0,8041.000000000,0E-9,0E-9
Gujarat,00000000008100020302,0,8041.000000000,0E-9,0E-9
Gujarat,00000000008100016736,0,8041.000000000,0E-9,0E-9
Gujarat,00000000008100019688,0,8041.000000000,0E-9,0E-9
Gujarat,00000000008100000780,0,8040.000000000,0E-9,0E-9
Gujarat,00000000008100018011,0,8040.000000000,0E-9,0E-9
Gujarat,00000000008100000544,0,8040.000000000,0E-9,0E-9
Gujarat,00000000008100008352,0,8040.000000000,0E-9,0E-9
Gujarat,00000000008100020046,0,8039.000000000,0E-9,0E-9
Gujarat,00000000008100000707,0,8036.000000000,0E-9,0E-9
Gujarat,00000000008100000190,0,8032.000000000,0E-9,0E-9
Gujarat,00000000008100014556,0,8030.000000000,0E-9,0E-9
Gujarat,00000000008100001313,0,8028.000000000,0E-9,0E-9
Gujarat,00000000008100013348,0,8028.000000000,0E-9,0E-9
Gujarat,00000000008100012405,0,8028.000000000,0E-9,0E-9
Gujarat,00000000008100001684,0,8028.000000000,0E-9,0E-9
Gujarat,00000000008100013256,0,8028.000000000,0E-9,0E-9
Gujarat,00000000008100017224,0,8026.000000000,0E-9,0E-9
Gujarat,00000000008100012670,0,8024.000000000,0E-9,0E-9
Gujarat,00000000008100017864,0,8022.000000000,0E-9,0E-9
Gujarat,00000000008100007767,0,8021.000000000,0E-9,0E-9
Gujarat,00000000008100000350,0,8020.000000000,0E-9,0E-9
Gujarat,00000000008100020558,0,8017.000000000,0E-9,0E-9
Gujarat,00000000008100018415,0,8016.000000000,0E-9,0E-9
Gujarat,00000000008100000518,0,8016.000000000,0E-9,0E-9
Gujarat,00000000008100000884,0,8012.000000000,0E-9,0E-9
Gujarat,00000000008100007650,0,8012.000000000,0E-9,0E-9
Gujarat,00000000008100002288,0,8010.000000000,0E-9,0E-9
Gujarat,00000000008100008597,0,8009.000000000,0E-9,0E-9
Gujarat,00000000008100013068,0,8008.000000000,0E-9,0E-9
Gujarat,00000000008100007559,0,8008.000000000,0E-9,0E-9
Gujarat,00000000008100001033,0,8008.000000000,0E-9,0E-9
Gujarat,00000000008100002850,0,8007.000000000,0E-9,0E-9
Gujarat,00000000008100002224,0,8007.000000000,0E-9,0E-9
Gujarat,00000000008100005370,0,8006.000000000,0E-9,0E-9
Gujarat,00000000008100008371,0,8004.000000000,0E-9,0E-9
Gujarat,00000000008100000775,0,8004.000000000,0E-9,0E-9
Gujarat,00000000008100021286,0,8004.000000000,0E-9,0E-9
Gujarat,Waste Plastic - CARBA(TBHQ)-30 LTR,0,8000.120000000,0E-9,0E-9
Gujarat,00000000008100013654,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100008964,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100012255,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100013441,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100012620,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100014122,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100013365,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100013691,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100012814,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100013577,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100013823,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100012471,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100013626,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100011844,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100016597,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100013824,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100012923,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100012044,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100013690,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100013485,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100012290,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100014548,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100014440,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100013247,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100013573,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100013787,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100014059,0,8000.000000000,0E-9,0E-9
Gujarat,00000000008100013653,0,8000.000000000,0E-9,0E-9
